"Open Spline TW_left: 3D PCS Points"
4.0340,5.0437,-3.2443
4.0353,5.0533,-3.2443
4.0368,5.0655,-3.2444
4.0381,5.0776,-3.2443
4.0392,5.0898,-3.2443
4.0404,5.1020,-3.2444
4.0422,5.1142,-3.2443
4.0439,5.1264,-3.2443
4.0445,5.1386,-3.2444
4.0412,5.1503,-3.2443
4.0354,5.1591,-3.2443
4.0294,5.1640,-3.2443
4.0212,5.1690,-3.2443
4.0130,5.1739,-3.2443
4.0066,5.1778,-3.2444
3.9981,5.1828,-3.2444
3.9902,5.1871,-3.2444
3.9830,5.1900,-3.2444
3.9728,5.1932,-3.2443
3.9614,5.1965,-3.2443
3.9532,5.1994,-3.2443
3.9462,5.2031,-3.2443
3.9388,5.2085,-3.2443
3.9322,5.2145,-3.2443
3.9265,5.2210,-3.2443
3.9209,5.2269,-3.2443
3.9145,5.2328,-3.2443
3.9080,5.2379,-3.2443
3.9000,5.2430,-3.2444
3.8919,5.2478,-3.2444
3.8852,5.2518,-3.2444
3.8775,5.2568,-3.2444
3.8706,5.2624,-3.2444
3.8647,5.2685,-3.2444
3.8594,5.2755,-3.2444
3.8546,5.2837,-3.2444
3.8510,5.2910,-3.2444
3.8479,5.2990,-3.2443
3.8441,5.3099,-3.2443
3.8408,5.3197,-3.2443
3.8386,5.3265,-3.2444
3.8359,5.3350,-3.2444
3.8326,5.3465,-3.2444
3.8295,5.3576,-3.2443
3.8273,5.3657,-3.2443
3.8253,5.3729,-3.2443
3.8225,5.3832,-3.2444
3.8190,5.3954,-3.2444
3.8163,5.4055,-3.2443
3.8148,5.4126,-3.2443
3.8141,5.4208,-3.2443
3.8135,5.4319,-3.2444
3.8132,5.4441,-3.2443
3.8129,5.4563,-3.2443
3.8122,5.4685,-3.2444
3.8107,5.4807,-3.2444
3.8076,5.4922,-3.2443
3.8040,5.5007,-3.2443
3.8003,5.5075,-3.2443
3.7956,5.5167,-3.2443
3.7917,5.5252,-3.2444
3.7900,5.5320,-3.2444
3.7894,5.5418,-3.2443
3.7900,5.5516,-3.2443
3.7918,5.5583,-3.2443
3.7962,5.5664,-3.2444
3.8016,5.5745,-3.2443
3.8071,5.5807,-3.2443
3.8131,5.5868,-3.2444
3.8184,5.5932,-3.2443
3.8235,5.6015,-3.2443
3.8275,5.6095,-3.2444
3.8296,5.6166,-3.2443
3.8315,5.6269,-3.2443
3.8331,5.6391,-3.2444
3.8345,5.6513,-3.2443
3.8359,5.6634,-3.2443
3.8373,5.6756,-3.2444
3.8388,5.6873,-3.2443
3.8400,5.6959,-3.2443
3.8410,5.7025,-3.2444
3.8427,5.7122,-3.2443
3.8450,5.7244,-3.2443
3.8471,5.7366,-3.2444
3.8489,5.7488,-3.2443
3.8501,5.7610,-3.2443
3.8504,5.7731,-3.2444
3.8501,5.7853,-3.2443
3.8497,5.7975,-3.2443
3.8492,5.8097,-3.2444
3.8489,5.8219,-3.2443
3.8491,5.8341,-3.2443
3.8497,5.8463,-3.2444
3.8507,5.8585,-3.2443
3.8520,5.8690,-3.2443
3.8531,5.8766,-3.2444
3.8545,5.8843,-3.2444
3.8566,5.8950,-3.2443
3.8595,5.9072,-3.2444
3.8625,5.9184,-3.2443
3.8650,5.9266,-3.2443
3.8679,5.9336,-3.2444
3.8726,5.9422,-3.2444
3.8778,5.9499,-3.2443
3.8833,5.9559,-3.2443
3.8905,5.9618,-3.2444
3.8976,5.9669,-3.2443
3.9044,5.9712,-3.2443
3.9124,5.9759,-3.2444
3.9197,5.9810,-3.2443
3.9258,5.9865,-3.2443
3.9307,5.9940,-3.2444
3.9317,6.0045,-3.2443
3.9291,6.0140,-3.2443
3.9243,6.0206,-3.2443
3.9182,6.0265,-3.2443
3.9118,6.0318,-3.2443
3.9043,6.0371,-3.2443
3.8973,6.0419,-3.2443
3.8896,6.0469,-3.2443
3.8819,6.0520,-3.2443
