"Open Spline 7: 3D PCS Points"
0.0280,0.0622,-10.9353
0.0402,0.0597,-10.9353
0.0524,0.0577,-10.9353
0.0646,0.0567,-10.9353
0.0767,0.0562,-10.9353
0.0889,0.0562,-10.9353
0.1011,0.0567,-10.9353
0.1133,0.0573,-10.9353
0.1255,0.0576,-10.9353
0.1377,0.0572,-10.9353
0.1499,0.0563,-10.9353
0.1620,0.0552,-10.9353
0.1742,0.0543,-10.9353
0.1863,0.0537,-10.9353
0.1985,0.0534,-10.9353
0.2107,0.0533,-10.9353
0.2229,0.0533,-10.9353
0.2338,0.0532,-10.9353
0.2417,0.0530,-10.9353
0.2490,0.0527,-10.9353
0.2594,0.0522,-10.9353
0.2716,0.0514,-10.9353
0.2838,0.0502,-10.9353
0.2960,0.0484,-10.9353
0.3082,0.0462,-10.9353
0.3204,0.0441,-10.9353
0.3325,0.0423,-10.9353
0.3435,0.0410,-10.9353
0.3515,0.0400,-10.9353
0.3588,0.0395,-10.9353
0.3691,0.0388,-10.9353
0.3813,0.0386,-10.9353
0.3935,0.0388,-10.9353
0.4035,0.0393,-10.9353
0.4105,0.0396,-10.9353
0.4187,0.0402,-10.9353
0.4300,0.0410,-10.9353
0.4422,0.0418,-10.9353
0.4544,0.0425,-10.9353
0.4666,0.0432,-10.9353
0.4788,0.0434,-10.9353
0.4910,0.0431,-10.9353
0.5031,0.0424,-10.9353
0.5153,0.0411,-10.9353
0.5260,0.0398,-10.9353
0.5336,0.0387,-10.9353
0.5412,0.0378,-10.9353
0.5518,0.0368,-10.9353
0.5640,0.0365,-10.9353
0.5751,0.0372,-10.9353
0.5834,0.0382,-10.9353
0.5905,0.0393,-10.9353
0.6006,0.0398,-10.9353
0.6104,0.0392,-10.9353
0.6171,0.0376,-10.9353
0.6255,0.0346,-10.9353
0.6371,0.0307,-10.9353
0.6474,0.0274,-10.9353
0.6546,0.0254,-10.9353
0.6626,0.0238,-10.9353
0.6737,0.0221,-10.9353
0.6857,0.0211,-10.9353
0.6979,0.0210,-10.9353
0.7101,0.0213,-10.9353
0.7224,0.0219,-10.9353
0.7346,0.0224,-10.9353
0.7468,0.0228,-10.9353
0.7590,0.0235,-10.9353
0.7711,0.0240,-10.9353
0.7833,0.0243,-10.9353
0.7945,0.0245,-10.9353
0.8026,0.0246,-10.9353
0.8097,0.0246,-10.9353
0.8199,0.0249,-10.9353
0.8321,0.0255,-10.9353
0.8443,0.0262,-10.9353
0.8565,0.0268,-10.9353
0.8686,0.0270,-10.9353
0.8808,0.0267,-10.9353
0.8930,0.0260,-10.9353
0.9052,0.0252,-10.9353
0.9174,0.0245,-10.9353
0.9296,0.0241,-10.9353
0.9408,0.0238,-10.9353
0.9489,0.0235,-10.9353
0.9560,0.0230,-10.9353
0.9661,0.0218,-10.9353
0.9782,0.0198,-10.9353
0.9904,0.0180,-10.9353
1.0026,0.0165,-10.9353
1.0148,0.0155,-10.9353
1.0269,0.0147,-10.9353
1.0391,0.0139,-10.9353
1.0513,0.0131,-10.9353
1.0635,0.0124,-10.9353
1.0757,0.0118,-10.9353
1.0868,0.0110,-10.9353
1.0948,0.0104,-10.9353
1.1020,0.0095,-10.9353
1.1122,0.0084,-10.9353
1.1244,0.0070,-10.9353
1.1366,0.0058,-10.9353
1.1488,0.0049,-10.9353
1.1609,0.0040,-10.9353
1.1731,0.0029,-10.9353
1.1852,0.0015,-10.9353
1.1974,0.0002,-10.9353
1.2096,-0.0010,-10.9353
1.2209,-0.0020,-10.9353
1.2292,-0.0028,-10.9353
1.2362,-0.0034,-10.9353
1.2462,-0.0044,-10.9353
1.2583,-0.0057,-10.9353
1.2705,-0.0068,-10.9353
1.2827,-0.0081,-10.9353
1.2949,-0.0093,-10.9353
1.3071,-0.0105,-10.9353
1.3192,-0.0117,-10.9353
1.3313,-0.0127,-10.9353
1.3435,-0.0138,-10.9353
1.3557,-0.0149,-10.9353
1.3656,-0.0157,-10.9353
1.3724,-0.0163,-10.9353
1.3808,-0.0170,-10.9353
1.3922,-0.0180,-10.9353
1.4044,-0.0193,-10.9353
1.4166,-0.0206,-10.9353
1.4288,-0.0220,-10.9353
1.4410,-0.0234,-10.9353
1.4532,-0.0251,-10.9353
1.4652,-0.0270,-10.9353
1.4741,-0.0286,-10.9353
1.4803,-0.0298,-10.9353
1.4896,-0.0316,-10.9353
1.5018,-0.0336,-10.9353
1.5140,-0.0353,-10.9353
1.5261,-0.0369,-10.9353
1.5383,-0.0386,-10.9353
1.5496,-0.0403,-10.9353
1.5577,-0.0417,-10.9353
1.5647,-0.0433,-10.9353
1.5747,-0.0463,-10.9353
1.5858,-0.0503,-10.9353
1.5937,-0.0543,-10.9353
1.5994,-0.0593,-10.9353
1.6052,-0.0675,-10.9353
1.6095,-0.0760,-10.9353
1.6115,-0.0825,-10.9353
1.6128,-0.0913,-10.9353
1.6141,-0.1033,-10.9353
1.6149,-0.1154,-10.9353
1.6154,-0.1276,-10.9353
1.6161,-0.1398,-10.9353
1.6169,-0.1520,-10.9353
1.6182,-0.1642,-10.9353
1.6201,-0.1762,-10.9353
1.6219,-0.1852,-10.9353
1.6235,-0.1915,-10.9353
1.6264,-0.2009,-10.9353
1.6304,-0.2126,-10.9353
1.6336,-0.2213,-10.9353
1.6365,-0.2279,-10.9353
1.6408,-0.2374,-10.9353
1.6450,-0.2465,-10.9353
1.6481,-0.2527,-10.9353
1.6526,-0.2617,-10.9353
1.6572,-0.2706,-10.9353
1.6603,-0.2770,-10.9353
1.6648,-0.2863,-10.9353
1.6691,-0.2953,-10.9353
1.6722,-0.3016,-10.9353
1.6767,-0.3104,-10.9353
1.6815,-0.3190,-10.9353
1.6855,-0.3256,-10.9353
1.6905,-0.3334,-10.9353
1.6952,-0.3406,-10.9353
1.7004,-0.3483,-10.9353
1.7052,-0.3560,-10.9353
1.7092,-0.3625,-10.9353
1.7139,-0.3711,-10.9353
1.7181,-0.3792,-10.9353
1.7212,-0.3864,-10.9353
1.7254,-0.3966,-10.9353
1.7290,-0.4062,-10.9353
1.7313,-0.4127,-10.9353
1.7340,-0.4215,-10.9353
1.7374,-0.4332,-10.9353
1.7404,-0.4444,-10.9353
1.7422,-0.4525,-10.9353
1.7438,-0.4596,-10.9353
1.7456,-0.4698,-10.9353
1.7476,-0.4820,-10.9353
1.7494,-0.4943,-10.9353
1.7511,-0.5065,-10.9353
1.7526,-0.5183,-10.9353
1.7538,-0.5270,-10.9353
1.7547,-0.5335,-10.9353
1.7561,-0.5430,-10.9353
1.7580,-0.5552,-10.9353
1.7601,-0.5674,-10.9353
1.7623,-0.5796,-10.9353
1.7643,-0.5905,-10.9353
1.7658,-0.5982,-10.9353
1.7671,-0.6057,-10.9353
1.7690,-0.6162,-10.9353
1.7714,-0.6284,-10.9353
1.7737,-0.6406,-10.9353
1.7759,-0.6511,-10.9353
1.7777,-0.6586,-10.9353
1.7797,-0.6665,-10.9353
1.7827,-0.6773,-10.9353
1.7862,-0.6891,-10.9353
1.7887,-0.6979,-10.9353
1.7909,-0.7044,-10.9353
1.7943,-0.7138,-10.9353
1.7982,-0.7253,-10.9353
1.8010,-0.7335,-10.9353
1.8032,-0.7405,-10.9353
1.8061,-0.7505,-10.9353
1.8088,-0.7627,-10.9353
1.8105,-0.7750,-10.9353
1.8113,-0.7872,-10.9353
1.8116,-0.7993,-10.9353
1.8110,-0.8115,-10.9353
1.8098,-0.8237,-10.9353
1.8081,-0.8358,-10.9353
1.8060,-0.8480,-10.9353
1.8038,-0.8602,-10.9353
1.8017,-0.8708,-10.9353
1.8003,-0.8784,-10.9353
1.7992,-0.8860,-10.9353
1.7976,-0.8967,-10.9353
1.7961,-0.9089,-10.9353
1.7946,-0.9211,-10.9353
1.7933,-0.9331,-10.9353
1.7923,-0.9453,-10.9353
1.7918,-0.9575,-10.9353
1.7919,-0.9697,-10.9353
1.7923,-0.9819,-10.9353
1.7933,-0.9941,-10.9353
1.7947,-1.0063,-10.9353
1.7964,-1.0185,-10.9353
1.7981,-1.0287,-10.9353
1.7993,-1.0359,-10.9353
1.8009,-1.0440,-10.9353
1.8029,-1.0551,-10.9353
1.8046,-1.0672,-10.9353
1.8059,-1.0794,-10.9353
1.8067,-1.0916,-10.9353
1.8069,-1.1038,-10.9353
1.8068,-1.1160,-10.9353
1.8066,-1.1281,-10.9353
1.8065,-1.1403,-10.9353
1.8067,-1.1525,-10.9353
1.8071,-1.1647,-10.9353
1.8077,-1.1769,-10.9353
1.8085,-1.1891,-10.9353
1.8092,-1.2013,-10.9353
1.8097,-1.2124,-10.9353
1.8099,-1.2203,-10.9353
1.8102,-1.2276,-10.9353
1.8104,-1.2379,-10.9353
1.8107,-1.2500,-10.9353
1.8111,-1.2622,-10.9353
1.8116,-1.2744,-10.9353
1.8122,-1.2866,-10.9353
1.8130,-1.2987,-10.9353
1.8138,-1.3109,-10.9353
1.8146,-1.3231,-10.9353
1.8151,-1.3353,-10.9353
1.8155,-1.3474,-10.9353
1.8159,-1.3596,-10.9353
1.8164,-1.3718,-10.9353
1.8169,-1.3840,-10.9353
1.8174,-1.3961,-10.9353
1.8177,-1.4083,-10.9353
1.8180,-1.4205,-10.9353
1.8184,-1.4327,-10.9353
1.8187,-1.4448,-10.9353
1.8192,-1.4570,-10.9353
1.8198,-1.4677,-10.9353
1.8203,-1.4753,-10.9353
1.8207,-1.4829,-10.9353
1.8215,-1.4935,-10.9353
1.8224,-1.5057,-10.9353
1.8231,-1.5180,-10.9353
1.8237,-1.5302,-10.9353
1.8241,-1.5423,-10.9353
1.8244,-1.5545,-10.9353
1.8246,-1.5667,-10.9353
1.8248,-1.5789,-10.9353
1.8250,-1.5910,-10.9353
1.8253,-1.6032,-10.9353
1.8257,-1.6154,-10.9353
1.8262,-1.6275,-10.9353
1.8269,-1.6397,-10.9353
1.8277,-1.6519,-10.9353
1.8286,-1.6641,-10.9353
1.8295,-1.6762,-10.9353
1.8303,-1.6859,-10.9353
1.8311,-1.6925,-10.9353
1.8323,-1.7011,-10.9353
