"Open Spline TW_left: 3D PCS Points"
3.1703,5.0303,-3.2500
3.1737,5.0410,-3.2500
3.1746,5.0531,-3.2500
3.1721,5.0654,-3.2500
3.1688,5.0758,-3.2500
3.1666,5.0831,-3.2500
3.1653,5.0910,-3.2500
3.1642,5.1020,-3.2500
3.1635,5.1142,-3.2500
3.1624,5.1264,-3.2500
3.1594,5.1381,-3.2501
3.1558,5.1468,-3.2500
3.1522,5.1533,-3.2500
3.1486,5.1629,-3.2500
3.1487,5.1740,-3.2500
3.1558,5.1819,-3.2500
3.1647,5.1859,-3.2501
3.1716,5.1874,-3.2500
3.1800,5.1882,-3.2500
3.1914,5.1892,-3.2500
3.2036,5.1906,-3.2500
3.2157,5.1932,-3.2500
3.2256,5.1966,-3.2500
3.2322,5.2019,-3.2500
3.2371,5.2115,-3.2500
3.2385,5.2237,-3.2500
3.2365,5.2359,-3.2500
3.2344,5.2481,-3.2500
3.2343,5.2603,-3.2500
3.2364,5.2725,-3.2500
3.2391,5.2817,-3.2500
3.2417,5.2879,-3.2500
3.2463,5.2959,-3.2500
3.2518,5.3038,-3.2500
3.2574,5.3098,-3.2500
3.2641,5.3158,-3.2500
3.2709,5.3209,-3.2500
3.2785,5.3255,-3.2500
3.2871,5.3301,-3.2501
3.2942,5.3339,-3.2500
3.3021,5.3387,-3.2500
3.3100,5.3437,-3.2500
3.3163,5.3477,-3.2500
3.3257,5.3520,-3.2500
3.3379,5.3550,-3.2500
3.3500,5.3551,-3.2500
3.3622,5.3546,-3.2500
3.3733,5.3555,-3.2500
3.3812,5.3573,-3.2500
3.3885,5.3600,-3.2500
3.3983,5.3644,-3.2500
3.4069,5.3685,-3.2500
3.4135,5.3714,-3.2500
3.4232,5.3742,-3.2500
3.4354,5.3762,-3.2500
3.4475,5.3761,-3.2500
3.4597,5.3743,-3.2500
3.4719,5.3719,-3.2500
3.4816,5.3701,-3.2500
3.4882,5.3692,-3.2500
3.4968,5.3686,-3.2500
3.5085,5.3682,-3.2500
3.5207,5.3680,-3.2500
3.5328,5.3679,-3.2500
3.5450,5.3678,-3.2500
3.5572,5.3678,-3.2500
3.5694,5.3675,-3.2500
3.5816,5.3664,-3.2500
3.5938,5.3636,-3.2500
3.6037,5.3599,-3.2500
3.6106,5.3554,-3.2500
3.6167,5.3497,-3.2500
3.6220,5.3426,-3.2500
3.6268,5.3348,-3.2500
3.6319,5.3279,-3.2500
3.6377,5.3220,-3.2500
3.6447,5.3173,-3.2500
3.6547,5.3131,-3.2500
3.6644,5.3096,-3.2500
3.6711,5.3077,-3.2500
3.6795,5.3055,-3.2500
3.6911,5.3030,-3.2500
3.7033,5.3013,-3.2500
3.7155,5.3023,-3.2500
3.7252,5.3054,-3.2500
3.7316,5.3106,-3.2500
3.7367,5.3181,-3.2500
3.7408,5.3251,-3.2500
3.7454,5.3327,-3.2500
3.7534,5.3399,-3.2500
3.7642,5.3400,-3.2500
3.7732,5.3347,-3.2500
3.7785,5.3289,-3.2500
3.7838,5.3216,-3.2500
3.7901,5.3143,-3.2500
3.7964,5.3089,-3.2500
3.8008,5.3066,-3.2500
3.8049,5.3103,-3.2500
3.8100,5.3179,-3.2500
3.8131,5.3250,-3.2500
3.8145,5.3332,-3.2500
3.8159,5.3444,-3.2500
3.8175,5.3566,-3.2500
3.8196,5.3688,-3.2500
3.8223,5.3810,-3.2500
3.8244,5.3911,-3.2500
3.8256,5.3981,-3.2500
3.8265,5.4063,-3.2500
3.8271,5.4176,-3.2500
3.8273,5.4298,-3.2500
3.8272,5.4419,-3.2500
3.8270,5.4541,-3.2500
3.8269,5.4663,-3.2500
3.8268,5.4785,-3.2500
3.8265,5.4907,-3.2501
3.8260,5.5013,-3.2500
3.8256,5.5089,-3.2500
3.8250,5.5166,-3.2500
3.8240,5.5273,-3.2500
3.8229,5.5395,-3.2500
3.8216,5.5516,-3.2500
3.8201,5.5638,-3.2500
3.8186,5.5760,-3.2500
3.8170,5.5882,-3.2500
3.8159,5.6004,-3.2500
3.8154,5.6126,-3.2500
3.8154,5.6248,-3.2500
3.8158,5.6370,-3.2500
3.8163,5.6492,-3.2500
3.8168,5.6614,-3.2500
3.8172,5.6735,-3.2500
3.8177,5.6857,-3.2500
3.8183,5.6979,-3.2500
3.8191,5.7101,-3.2500
3.8203,5.7223,-3.2500
3.8217,5.7345,-3.2500
3.8236,5.7467,-3.2500
3.8254,5.7559,-3.2500
3.8268,5.7620,-3.2500
3.8286,5.7711,-3.2500
3.8293,5.7833,-3.2500
3.8279,5.7929,-3.2500
3.8236,5.7995,-3.2500
3.8173,5.8052,-3.2500
3.8110,5.8091,-3.2500
3.8018,5.8125,-3.2500
3.7910,5.8165,-3.2500
3.7832,5.8199,-3.2500
3.7762,5.8245,-3.2500
3.7692,5.8304,-3.2500
3.7642,5.8363,-3.2500
3.7595,5.8449,-3.2500
3.7553,5.8542,-3.2500
3.7524,5.8611,-3.2500
3.7480,5.8690,-3.2500
3.7425,5.8769,-3.2500
3.7370,5.8822,-3.2500
3.7283,5.8873,-3.2500
3.7191,5.8916,-3.2500
3.7126,5.8937,-3.2500
3.7039,5.8953,-3.2500
3.6922,5.8960,-3.2500
3.6817,5.8949,-3.2500
3.6742,5.8932,-3.2500
3.6665,5.8915,-3.2500
3.6557,5.8905,-3.2500
3.6451,5.8913,-3.2500
3.6376,5.8936,-3.2500
3.6306,5.8980,-3.2500
3.6237,5.9046,-3.2500
3.6192,5.9112,-3.2500
3.6165,5.9191,-3.2500
3.6147,5.9300,-3.2500
3.6141,5.9422,-3.2500
3.6141,5.9544,-3.2500
3.6148,5.9665,-3.2500
3.6167,5.9784,-3.2500
3.6187,5.9872,-3.2500
3.6209,5.9936,-3.2500
